indicID,name,period_data,data_value
2070105279,东风郑州日产帅客,2010/12/31,2338
2070105279,东风郑州日产帅客,2010/11/30,2755
2070105279,东风郑州日产帅客,2010/10/31,1601
2070105279,东风郑州日产帅客,2010/9/30,2334
2070105279,东风郑州日产帅客,2010/8/31,1049
2070105279,东风郑州日产帅客,2010/7/31,794
2070105279,东风郑州日产帅客,2010/6/30,710
2070105279,东风郑州日产帅客,2010/5/31,1400
2070105279,东风郑州日产帅客,2010/4/30,2155
2070105279,东风郑州日产帅客,2010/3/31,1733
2070105279,东风郑州日产帅客,2010/2/28,1138
2070105279,东风郑州日产帅客,2010/1/31,1336
2070105279,东风郑州日产帅客,2009/12/31,459
2070105279,东风郑州日产帅客,2009/11/30,718
2070105279,东风郑州日产帅客,2009/10/31,535
2070104752,比亚迪S7,2016/8/31,4215
2070104752,比亚迪S7,2016/7/31,4032
2070104752,比亚迪S7,2016/6/30,5123
2070104752,比亚迪S7,2016/5/31,7004
2070104752,比亚迪S7,2016/4/30,7109
2070104752,比亚迪S7,2016/3/31,8659
2070104752,比亚迪S7,2016/2/29,5011
2070104752,比亚迪S7,2016/1/31,10876
2070104752,比亚迪S7,2015/12/31,10843
2070104752,比亚迪S7,2015/11/30,9358
2070104752,比亚迪S7,2015/10/31,9136
2070104752,比亚迪S7,2015/9/30,5495
2070104752,比亚迪S7,2015/8/31,4410
2070104752,比亚迪S7,2015/7/31,7252
2070104752,比亚迪S7,2015/6/30,10865
2070104752,比亚迪S7,2015/5/31,10717
2070104752,比亚迪S7,2015/4/30,10121
2070104752,比亚迪S7,2015/3/31,11075
2070104752,比亚迪S7,2015/2/28,10649
2070104752,比亚迪S7,2015/1/31,5159
2070104752,比亚迪S7,2014/12/31,5547
2070104752,比亚迪S7,2014/11/30,1002
2070104635,本田XR-V,2016/8/31,9349
2070104635,本田XR-V,2016/7/31,14232
2070104635,本田XR-V,2016/6/30,13337
2070104635,本田XR-V,2016/5/31,15603
2070104635,本田XR-V,2016/4/30,15428
2070104635,本田XR-V,2016/3/31,12163
2070104635,本田XR-V,2016/2/29,9350
2070104635,本田XR-V,2016/1/31,14762
2070104635,本田XR-V,2015/12/31,10787
2070104635,本田XR-V,2015/11/30,10431
2070104635,本田XR-V,2015/10/31,11077
2070104635,本田XR-V,2015/9/30,12785
2070104635,本田XR-V,2015/8/31,13516
2070104635,本田XR-V,2015/7/31,10204
2070104635,本田XR-V,2015/6/30,10956
2070104635,本田XR-V,2015/5/31,8606
2070104635,本田XR-V,2015/4/30,8712
2070104635,本田XR-V,2015/3/31,8725
2070104635,本田XR-V,2015/2/28,6801
2070104635,本田XR-V,2015/1/31,6149
2070104635,本田XR-V,2014/12/31,526
2070106559,日产骊威,2016/8/31,1111
2070106559,日产骊威,2016/7/31,386
2070106559,日产骊威,2016/6/30,525
2070106559,日产骊威,2016/5/31,331
2070106559,日产骊威,2016/4/30,358
2070106559,日产骊威,2016/3/31,591
2070106559,日产骊威,2016/2/29,408
2070106559,日产骊威,2016/1/31,907
2070106559,日产骊威,2015/12/31,1743
2070106559,日产骊威,2015/11/30,1247
2070106559,日产骊威,2015/10/31,2005
2070106559,日产骊威,2015/9/30,1344
2070106559,日产骊威,2015/8/31,1551
2070106559,日产骊威,2015/7/31,1379
2070106559,日产骊威,2015/6/30,1961
2070106559,日产骊威,2015/5/31,2785
2070106559,日产骊威,2015/4/30,3392
2070106559,日产骊威,2015/3/31,2464
2070106559,日产骊威,2015/2/28,874
2070106559,日产骊威,2015/1/31,2929
2070106559,日产骊威,2014/12/31,4823
2070106559,日产骊威,2014/11/30,3790
2070106559,日产骊威,2014/10/31,4133
2070106559,日产骊威,2014/9/30,3522
2070106559,日产骊威,2014/8/31,4320
2070106559,日产骊威,2014/7/31,3651
2070106559,日产骊威,2014/6/30,6134
2070106559,日产骊威,2014/5/31,4816
2070106559,日产骊威,2014/4/30,6255
2070106559,日产骊威,2014/3/31,4585
2070106559,日产骊威,2014/2/28,5090
2070106559,日产骊威,2014/1/31,6329
2070106559,日产骊威,2013/12/31,5334
2070106559,日产骊威,2013/11/30,12597
2070106559,日产骊威,2013/10/31,6018
2070106559,日产骊威,2013/9/30,9967
2070106559,日产骊威,2013/8/31,5604
2070106559,日产骊威,2013/7/31,6419
2070106559,日产骊威,2013/6/30,5510
2070106559,日产骊威,2013/5/31,6685
2070106559,日产骊威,2013/4/30,6611
2070106559,日产骊威,2013/3/31,25
2070106559,日产骊威,2013/2/28,128
2070106559,日产骊威,2013/1/31,3731
2070106559,日产骊威,2012/12/31,5343
2070106559,日产骊威,2012/11/30,3780
2070106559,日产骊威,2012/10/31,1866
2070106559,日产骊威,2012/9/30,3773
2070106559,日产骊威,2012/8/31,8527
2070106559,日产骊威,2012/7/31,6484
2070106559,日产骊威,2012/6/30,14298
2070106559,日产骊威,2012/5/31,10315
2070106559,日产骊威,2012/4/30,8166
2070106559,日产骊威,2012/3/31,7728
2070106559,日产骊威,2012/2/29,8423
2070106559,日产骊威,2012/1/31,9021
2070106559,日产骊威,2011/12/31,10559
2070106559,日产骊威,2011/11/30,7854
2070106559,日产骊威,2011/10/31,8484
2070106559,日产骊威,2011/9/30,8774
2070106559,日产骊威,2011/8/31,8601
2070106559,日产骊威,2011/7/31,7139
2070106559,日产骊威,2011/6/30,6332
2070106559,日产骊威,2011/5/31,7254
2070106559,日产骊威,2011/4/30,8800
2070106559,日产骊威,2011/3/31,9771
2070106559,日产骊威,2011/2/28,5445
2070106559,日产骊威,2011/1/31,9757
2070106559,日产骊威,2010/12/31,10869
2070106559,日产骊威,2010/11/30,9508
2070106559,日产骊威,2010/10/31,8434
2070106559,日产骊威,2010/9/30,10303
2070106559,日产骊威,2010/8/31,8583
2070106559,日产骊威,2010/7/31,9857
2070106559,日产骊威,2010/6/30,8644
2070106559,日产骊威,2010/5/31,8949
2070106559,日产骊威,2010/4/30,8891
2070106559,日产骊威,2010/3/31,10030
2070106559,日产骊威,2010/2/28,6335
2070106559,日产骊威,2010/1/31,10711
2070106559,日产骊威,2009/12/31,7986
2070106559,日产骊威,2009/11/30,8266
2070106559,日产骊威,2009/10/31,9326
2070106559,日产骊威,2009/9/30,9336
2070106559,日产骊威,2009/8/31,7659
2070106559,日产骊威,2009/7/31,10667
2070106559,日产骊威,2009/6/30,9163
2070106559,日产骊威,2009/5/31,7540
2070106559,日产骊威,2009/4/30,8318
2070106559,日产骊威,2009/3/31,8577
2070106559,日产骊威,2009/2/28,6525
2070106559,日产骊威,2009/1/31,5372
2070106559,日产骊威,2008/12/31,6939
2070106559,日产骊威,2008/11/30,6127
2070106559,日产骊威,2008/10/31,6984
2070106559,日产骊威,2008/9/30,6860
2070106559,日产骊威,2008/8/31,4359
2070106559,日产骊威,2008/7/31,4813
2070106559,日产骊威,2008/6/30,7757
2070106559,日产骊威,2008/5/31,6269
2070106559,日产骊威,2008/4/30,6102
2070106559,日产骊威,2008/3/31,5313
2070106559,日产骊威,2008/2/29,3276
2070106559,日产骊威,2008/1/31,5193
2070106559,日产骊威,2007/12/31,5310
2070106559,日产骊威,2007/11/30,3709
2070106559,日产骊威,2007/10/31,3612
2070106559,日产骊威,2007/9/30,4629
2070106559,日产骊威,2007/8/31,4496
2070106559,日产骊威,2007/7/31,5550
2070106559,日产骊威,2007/6/30,7284
2070106559,日产骊威,2007/5/31,5742
2070106559,日产骊威,2007/4/30,1009
2070109728,昌河福瑞达,2016/8/31,10
2070109728,昌河福瑞达,2016/7/31,125
2070109728,昌河福瑞达,2016/6/30,41
2070109728,昌河福瑞达,2016/5/31,150
2070109728,昌河福瑞达,2016/4/30,187
2070109728,昌河福瑞达,2016/3/31,280
2070109728,昌河福瑞达,2016/2/29,125
2070109728,昌河福瑞达,2016/1/31,282
2070109728,昌河福瑞达,2015/12/31,1032
2070109728,昌河福瑞达,2015/11/30,678
2070109728,昌河福瑞达,2015/10/31,503
2070109728,昌河福瑞达,2015/9/30,160
2070109728,昌河福瑞达,2015/8/31,201
2070109728,昌河福瑞达,2015/7/31,317
2070109728,昌河福瑞达,2015/6/30,589
2070109728,昌河福瑞达,2015/5/31,955
2070109728,昌河福瑞达,2015/4/30,1208
2070109728,昌河福瑞达,2015/3/31,2299
2070109728,昌河福瑞达,2015/2/28,1219
2070109728,昌河福瑞达,2015/1/31,1842
2070109728,昌河福瑞达,2014/12/31,2725
2070109728,昌河福瑞达,2014/11/30,2366
2070109728,昌河福瑞达,2014/10/31,1811
2070109728,昌河福瑞达,2014/9/30,1416
2070109728,昌河福瑞达,2014/8/31,1397
2070109728,昌河福瑞达,2014/7/31,1249
2070109728,昌河福瑞达,2014/6/30,2094
2070109728,昌河福瑞达,2014/5/31,2227
2070109728,昌河福瑞达,2014/4/30,2652
2070109728,昌河福瑞达,2014/3/31,2108
2070109728,昌河福瑞达,2014/2/28,1465
2070109728,昌河福瑞达,2014/1/31,368
2070109728,昌河福瑞达,2013/12/31,424
2070109728,昌河福瑞达,2013/10/31,187
2070109728,昌河福瑞达,2013/9/30,1237
2070109728,昌河福瑞达,2013/8/31,211
2070109728,昌河福瑞达,2013/7/31,758
2070109728,昌河福瑞达,2013/6/30,672
2070109728,昌河福瑞达,2013/5/31,874
2070109728,昌河福瑞达,2013/4/30,1446
2070109728,昌河福瑞达,2013/3/31,1702
2070109728,昌河福瑞达,2013/2/28,1530
2070109728,昌河福瑞达,2013/1/31,2342
2070109728,昌河福瑞达,2012/12/31,2107
2070109728,昌河福瑞达,2012/11/30,1445
2070109728,昌河福瑞达,2012/10/31,1608
2070109728,昌河福瑞达,2012/9/30,828
2070109728,昌河福瑞达,2012/8/31,749
2070109728,昌河福瑞达,2012/7/31,649
2070109728,昌河福瑞达,2012/6/30,2407
2070109728,昌河福瑞达,2012/5/31,1838
2070109728,昌河福瑞达,2012/4/30,1896
2070109728,昌河福瑞达,2012/3/31,3350
2070109728,昌河福瑞达,2012/2/29,3680
2070109728,昌河福瑞达,2012/1/31,3667
2070109728,昌河福瑞达,2011/12/31,3614
2070109728,昌河福瑞达,2011/11/30,3199
2070109728,昌河福瑞达,2011/10/31,2729
2070109728,昌河福瑞达,2011/9/30,1791
2070109728,昌河福瑞达,2011/8/31,1739
2070109728,昌河福瑞达,2011/7/31,1757
2070109728,昌河福瑞达,2011/6/30,1812
2070109728,昌河福瑞达,2011/5/31,2716
2070109728,昌河福瑞达,2011/4/30,2690
2070109728,昌河福瑞达,2011/3/31,4634
2070109728,昌河福瑞达,2011/2/28,5471
2070109728,昌河福瑞达,2011/1/31,6870
2070109728,昌河福瑞达,2010/12/31,6248
2070109728,昌河福瑞达,2010/11/30,5730
2070109728,昌河福瑞达,2010/10/31,3985
2070109728,昌河福瑞达,2010/9/30,4023
2070109728,昌河福瑞达,2010/8/31,3535
2070109728,昌河福瑞达,2010/7/31,1964
2070109728,昌河福瑞达,2010/6/30,3905
2070109811,荣威750混合动力,2013/12/31,171
2070109811,荣威750混合动力,2013/11/30,3
2070109811,荣威750混合动力,2013/10/31,3
2070109811,荣威750混合动力,2013/9/30,10
2070109811,荣威750混合动力,2013/8/31,7
2070109811,荣威750混合动力,2013/7/31,8
2070109811,荣威750混合动力,2013/6/30,6
2070109811,荣威750混合动力,2013/5/31,7
2070109811,荣威750混合动力,2013/4/30,1
2070109811,荣威750混合动力,2013/3/31,90
2070109811,荣威750混合动力,2013/2/28,4
2070104826,标致2008,2016/8/31,1743
2070104826,标致2008,2016/7/31,1761
2070104826,标致2008,2016/6/30,2123
2070104826,标致2008,2016/5/31,2687
2070104826,标致2008,2016/4/30,2673
2070104826,标致2008,2016/3/31,2986
2070104826,标致2008,2016/2/29,3204
2070104826,标致2008,2016/1/31,3743
2070104826,标致2008,2015/12/31,4650
2070104826,标致2008,2015/11/30,4037
2070104826,标致2008,2015/10/31,4181
2070104826,标致2008,2015/9/30,3124
2070104826,标致2008,2015/8/31,2652
2070104826,标致2008,2015/7/31,1607
2070104826,标致2008,2015/6/30,4069
2070104826,标致2008,2015/5/31,4439
2070104826,标致2008,2015/4/30,5269
2070104826,标致2008,2015/3/31,1817
2070104826,标致2008,2015/2/28,5374
2070104826,标致2008,2015/1/31,8010
2070104826,标致2008,2014/12/31,5231
2070104826,标致2008,2014/11/30,7321
2070104826,标致2008,2014/10/31,5137
2070104826,标致2008,2014/9/30,6086
2070104826,标致2008,2014/8/31,5059
2070104826,标致2008,2014/7/31,5032
2070104826,标致2008,2014/6/30,4937
2070104826,标致2008,2014/5/31,4510
2070104826,标致2008,2014/4/30,1664
2070109781,猎豹飞腾C5,2015/6/30,4
2070109781,猎豹飞腾C5,2015/1/31,81
2070109781,猎豹飞腾C5,2014/12/31,17
2070109781,猎豹飞腾C5,2014/6/30,1
2070109781,猎豹飞腾C5,2014/4/30,11
2070104810,标致408,2016/8/31,7087
2070104810,标致408,2016/7/31,5700
2070104810,标致408,2016/6/30,6360
2070104810,标致408,2016/5/31,7029
2070104810,标致408,2016/4/30,7586
2070104810,标致408,2016/3/31,8253
2070104810,标致408,2016/2/29,5277
2070104810,标致408,2016/1/31,7853
2070104810,标致408,2015/12/31,11170
2070104810,标致408,2015/11/30,12185
2070104810,标致408,2015/10/31,9191
2070104810,标致408,2015/9/30,9043
2070104810,标致408,2015/8/31,8927
2070104810,标致408,2015/7/31,7511
2070104810,标致408,2015/6/30,8245
2070104810,标致408,2015/5/31,9283
2070104810,标致408,2015/4/30,10028
2070104810,标致408,2015/3/31,8661
2070104810,标致408,2015/2/28,4448
2070104810,标致408,2015/1/31,8396
2070104810,标致408,2014/12/31,8136
2070104810,标致408,2014/11/30,7504
2070104810,标致408,2014/10/31,6165
2070104810,标致408,2014/9/30,5239
2070104810,标致408,2014/8/31,4652
2070104810,标致408,2014/7/31,3332
2070104810,标致408,2014/6/30,4524
2070104810,标致408,2014/5/31,5097
2070104810,标致408,2014/4/30,4883
2070104810,标致408,2014/3/31,5810
2070104810,标致408,2014/2/28,3037
2070104810,标致408,2014/1/31,5542
2070104810,标致408,2013/12/31,3038
2070104810,标致408,2013/11/30,4312
2070104810,标致408,2013/10/31,4762
2070104810,标致408,2013/9/30,4894
2070104810,标致408,2013/8/31,4387
2070104810,标致408,2013/7/31,4494
2070104810,标致408,2013/6/30,4560
2070104810,标致408,2013/5/31,4326
2070104810,标致408,2013/4/30,4356
2070104810,标致408,2013/3/31,5699
2070104810,标致408,2013/2/28,5030
2070104810,标致408,2013/1/31,5425
2070104810,标致408,2012/12/31,5268
2070104810,标致408,2012/11/30,5983
2070104810,标致408,2012/10/31,5366
2070104810,标致408,2012/9/30,4355
2070104810,标致408,2012/8/31,3682
2070104810,标致408,2012/7/31,3098
2070104810,标致408,2012/6/30,3676
2070104810,标致408,2012/5/31,4384
2070104810,标致408,2012/4/30,4657
2070104810,标致408,2012/3/31,4878
2070104810,标致408,2012/2/29,3839
2070104810,标致408,2012/1/31,4347
2070104810,标致408,2011/12/31,3819
2070104810,标致408,2011/11/30,3268
2070104810,标致408,2011/10/31,4243
2070104810,标致408,2011/9/30,4566
2070104810,标致408,2011/8/31,2761
2070104810,标致408,2011/7/31,5732
2070104810,标致408,2011/6/30,4633
2070104810,标致408,2011/5/31,5194
2070104810,标致408,2011/4/30,4400
2070104810,标致408,2011/3/31,5262
2070104810,标致408,2011/2/28,3831
2070104810,标致408,2011/1/31,5910
2070104810,标致408,2010/12/31,5172
2070104810,标致408,2010/11/30,5186
2070104810,标致408,2010/10/31,4084
2070104810,标致408,2010/9/30,4093
2070104810,标致408,2010/8/31,3226
2070104810,标致408,2010/7/31,3139
2070104810,标致408,2010/6/30,4069
2070104810,标致408,2010/5/31,5771
2070104810,标致408,2010/4/30,6104
2070104810,标致408,2010/3/31,1137
2070107017,雪佛兰赛欧两厢,2016/8/31,144
2070107017,雪佛兰赛欧两厢,2016/7/31,144
2070107017,雪佛兰赛欧两厢,2016/5/31,96
2070107017,雪佛兰赛欧两厢,2016/4/30,49
2070107017,雪佛兰赛欧两厢,2016/3/31,96
2070107017,雪佛兰赛欧两厢,2016/2/29,48
2070107017,雪佛兰赛欧两厢,2015/12/31,48
2070107017,雪佛兰赛欧两厢,2015/11/30,48
2070107017,雪佛兰赛欧两厢,2015/10/31,448
2070107017,雪佛兰赛欧两厢,2015/9/30,827
2070107017,雪佛兰赛欧两厢,2015/7/31,338
2070107017,雪佛兰赛欧两厢,2015/6/30,366
2070107017,雪佛兰赛欧两厢,2015/5/31,48
2070107017,雪佛兰赛欧两厢,2015/4/30,102
2070107017,雪佛兰赛欧两厢,2015/3/31,393
2070107017,雪佛兰赛欧两厢,2015/2/28,13
2070107017,雪佛兰赛欧两厢,2015/1/31,471
2070107017,雪佛兰赛欧两厢,2014/12/31,747
2070107017,雪佛兰赛欧两厢,2014/11/30,368
2070107017,雪佛兰赛欧两厢,2014/10/31,514
2070107017,雪佛兰赛欧两厢,2014/9/30,796
2070107017,雪佛兰赛欧两厢,2014/8/31,684
2070107017,雪佛兰赛欧两厢,2014/7/31,614
2070107017,雪佛兰赛欧两厢,2014/6/30,605
2070107017,雪佛兰赛欧两厢,2014/5/31,808
2070107017,雪佛兰赛欧两厢,2014/4/30,856
2070107017,雪佛兰赛欧两厢,2014/3/31,1188
2070107017,雪佛兰赛欧两厢,2014/2/28,538
2070107017,雪佛兰赛欧两厢,2014/1/31,875
2070107017,雪佛兰赛欧两厢,2013/12/31,1180
2070107017,雪佛兰赛欧两厢,2013/11/30,1175
2070107017,雪佛兰赛欧两厢,2013/10/31,748
2070107017,雪佛兰赛欧两厢,2013/9/30,1206
2070107017,雪佛兰赛欧两厢,2013/8/31,1335
2070107017,雪佛兰赛欧两厢,2013/7/31,705
2070107017,雪佛兰赛欧两厢,2013/6/30,965
2070107017,雪佛兰赛欧两厢,2013/5/31,1194
2070107017,雪佛兰赛欧两厢,2013/4/30,1046
2070107017,雪佛兰赛欧两厢,2013/3/31,1280
2070107017,雪佛兰赛欧两厢,2013/2/28,972
2070107017,雪佛兰赛欧两厢,2013/1/31,1131
2070107017,雪佛兰赛欧两厢,2012/12/31,905
2070107017,雪佛兰赛欧两厢,2012/11/30,871
2070107017,雪佛兰赛欧两厢,2012/10/31,1052
2070107017,雪佛兰赛欧两厢,2012/9/30,1540
2070107017,雪佛兰赛欧两厢,2012/8/31,1991
2070107017,雪佛兰赛欧两厢,2012/7/31,1898
2070107017,雪佛兰赛欧两厢,2012/6/30,1811
2070107017,雪佛兰赛欧两厢,2012/5/31,2584
2070107017,雪佛兰赛欧两厢,2012/4/30,1659
2070107017,雪佛兰赛欧两厢,2012/3/31,1010
2070107017,雪佛兰赛欧两厢,2012/2/29,1089
2070107017,雪佛兰赛欧两厢,2012/1/31,1283
2070107017,雪佛兰赛欧两厢,2011/12/31,531
2070107017,雪佛兰赛欧两厢,2011/11/30,1510
2070107017,雪佛兰赛欧两厢,2011/10/31,1941
2070107017,雪佛兰赛欧两厢,2011/9/30,2602
2070107017,雪佛兰赛欧两厢,2011/8/31,1643
2070107017,雪佛兰赛欧两厢,2011/7/31,2384
2070107017,雪佛兰赛欧两厢,2011/6/30,1601
2070107017,雪佛兰赛欧两厢,2011/5/31,1915
2070107017,雪佛兰赛欧两厢,2011/4/30,1225
2070107017,雪佛兰赛欧两厢,2011/3/31,1088
2070107017,雪佛兰赛欧两厢,2011/2/28,1698
2070107017,雪佛兰赛欧两厢,2011/1/31,3078
2070107017,雪佛兰赛欧两厢,2010/12/31,2639
2070107017,雪佛兰赛欧两厢,2010/11/30,3119
2070107017,雪佛兰赛欧两厢,2010/10/31,3668
2070107017,雪佛兰赛欧两厢,2010/9/30,2909
2070107017,雪佛兰赛欧两厢,2010/8/31,3708
2070109825,一汽夏利N7,2016/8/31,10
2070109825,一汽夏利N7,2016/7/31,14
2070109825,一汽夏利N7,2016/6/30,36
2070109825,一汽夏利N7,2016/5/31,9
2070109825,一汽夏利N7,2016/4/30,113
2070109825,一汽夏利N7,2016/3/31,126
2070109825,一汽夏利N7,2016/2/29,145
2070109825,一汽夏利N7,2016/1/31,151
2070109825,一汽夏利N7,2015/12/31,231
2070109825,一汽夏利N7,2015/11/30,229
2070109825,一汽夏利N7,2015/10/31,234
2070109825,一汽夏利N7,2015/9/30,189
2070109825,一汽夏利N7,2015/8/31,98
2070109825,一汽夏利N7,2015/7/31,114
2070109825,一汽夏利N7,2015/6/30,108
2070109825,一汽夏利N7,2015/5/31,263
2070109825,一汽夏利N7,2015/4/30,300
2070109825,一汽夏利N7,2015/3/31,389
2070109825,一汽夏利N7,2015/2/28,319
2070109825,一汽夏利N7,2015/1/31,679
2070109824,一汽夏利N5,2016/8/31,499
2070109824,一汽夏利N5,2016/7/31,492
2070109824,一汽夏利N5,2016/6/30,562
2070109824,一汽夏利N5,2016/5/31,1167
2070109824,一汽夏利N5,2016/4/30,1343
2070109824,一汽夏利N5,2016/3/31,1206
2070109824,一汽夏利N5,2016/2/29,891
2070109824,一汽夏利N5,2016/1/31,1427
2070109824,一汽夏利N5,2015/12/31,1436
2070109824,一汽夏利N5,2015/11/30,673
2070109824,一汽夏利N5,2015/10/31,575
2070109824,一汽夏利N5,2015/9/30,500
2070109824,一汽夏利N5,2015/8/31,413
2070109824,一汽夏利N5,2015/7/31,415
2070109824,一汽夏利N5,2015/6/30,551
2070109824,一汽夏利N5,2015/5/31,813
2070109824,一汽夏利N5,2015/4/30,960
2070109824,一汽夏利N5,2015/3/31,817
2070109824,一汽夏利N5,2015/2/28,609
2070109824,一汽夏利N5,2015/1/31,1805
2070104992,长安商用欧力威,2016/8/31,767
2070104992,长安商用欧力威,2016/7/31,1049
2070104992,长安商用欧力威,2016/6/30,109
2070104992,长安商用欧力威,2016/5/31,63
2070104992,长安商用欧力威,2016/4/30,156
2070104992,长安商用欧力威,2016/3/31,1005
2070104992,长安商用欧力威,2016/2/29,1654
2070104992,长安商用欧力威,2016/1/31,1100
2070104992,长安商用欧力威,2015/12/31,1767
2070104992,长安商用欧力威,2015/11/30,1818
2070104992,长安商用欧力威,2015/10/31,2004
2070104992,长安商用欧力威,2015/9/30,2101
2070104992,长安商用欧力威,2015/8/31,1605
2070104992,长安商用欧力威,2015/7/31,1573
2070104992,长安商用欧力威,2015/6/30,1779
2070104992,长安商用欧力威,2015/5/31,2418
2070104992,长安商用欧力威,2015/4/30,3524
2070104992,长安商用欧力威,2015/3/31,2927
2070104992,长安商用欧力威,2015/2/28,8961
2070104992,长安商用欧力威,2015/1/31,7045
2070104992,长安商用欧力威,2014/12/31,4726
2070104992,长安商用欧力威,2014/11/30,2788
2070104992,长安商用欧力威,2014/10/31,4774
2070104992,长安商用欧力威,2014/9/30,4292
2070104992,长安商用欧力威,2014/8/31,2633
2070104992,长安商用欧力威,2014/7/31,1940
2070104992,长安商用欧力威,2014/6/30,3185
2070104992,长安商用欧力威,2014/5/31,3318
2070104992,长安商用欧力威,2014/4/30,2493
2070104992,长安商用欧力威,2014/3/31,6042
2070104992,长安商用欧力威,2014/2/28,3782
2070104992,长安商用欧力威,2014/1/31,6029
2070104992,长安商用欧力威,2013/12/31,4225
2070104992,长安商用欧力威,2013/11/30,1694
2070104992,长安商用欧力威,2013/10/31,2559
2070104992,长安商用欧力威,2013/9/30,610
2070104992,长安商用欧力威,2013/8/31,1226
2070104992,长安商用欧力威,2013/7/31,458
2070104992,长安商用欧力威,2013/6/30,2184
2070104992,长安商用欧力威,2013/5/31,4772
2070104992,长安商用欧力威,2013/4/30,3408
2070104992,长安商用欧力威,2013/3/31,970
2070104992,长安商用欧力威,2013/2/28,20
2070104992,长安商用欧力威,2013/1/31,55
2070109801,启辰T70,2016/8/31,4409
2070109801,启辰T70,2016/7/31,3441
2070109801,启辰T70,2016/6/30,6081
2070109801,启辰T70,2016/5/31,5793
2070109801,启辰T70,2016/4/30,4409
2070109801,启辰T70,2016/3/31,5634
2070109801,启辰T70,2016/2/29,3181
2070109801,启辰T70,2016/1/31,6467
2070109801,启辰T70,2015/12/31,8767
2070109801,启辰T70,2015/11/30,6398
2070109801,启辰T70,2015/10/31,6743
2070109801,启辰T70,2015/9/30,5237
2070109801,启辰T70,2015/8/31,5089
2070109801,启辰T70,2015/7/31,3278
2070109801,启辰T70,2015/6/30,6486
2070109801,启辰T70,2015/5/31,6231
2070109801,启辰T70,2015/4/30,5098
2070109801,启辰T70,2015/3/31,6813
2070109801,启辰T70,2015/2/28,2694
2070109801,启辰T70,2015/1/31,2238
2070104622,本田雅阁,2016/8/31,11371
2070104622,本田雅阁,2016/7/31,10143
2070104622,本田雅阁,2016/6/30,11656
2070104622,本田雅阁,2016/5/31,12121
2070104622,本田雅阁,2016/4/30,11402
2070104622,本田雅阁,2016/3/31,10081
2070104622,本田雅阁,2016/2/29,2089
2070104622,本田雅阁,2016/1/31,4779
2070104622,本田雅阁,2015/12/31,27358
2070104622,本田雅阁,2015/11/30,13203
2070104622,本田雅阁,2015/10/31,10102
2070104622,本田雅阁,2015/9/30,11619
2070104622,本田雅阁,2015/8/31,8128
2070104622,本田雅阁,2015/7/31,7927
2070104622,本田雅阁,2015/6/30,11228
2070104622,本田雅阁,2015/5/31,11088
2070104622,本田雅阁,2015/4/30,10262
2070104622,本田雅阁,2015/3/31,7723
2070104622,本田雅阁,2015/2/28,4279
2070104622,本田雅阁,2015/1/31,5205
2070104622,本田雅阁,2014/12/31,29184
2070104622,本田雅阁,2014/11/30,10510
2070104622,本田雅阁,2014/10/31,12580
2070104622,本田雅阁,2014/9/30,9355
2070104622,本田雅阁,2014/8/31,6141
2070104622,本田雅阁,2014/7/31,4972
2070104622,本田雅阁,2014/6/30,7938
2070104622,本田雅阁,2014/5/31,7216
2070104622,本田雅阁,2014/4/30,5792
2070104622,本田雅阁,2014/3/31,6078
2070104622,本田雅阁,2014/2/28,4121
2070104622,本田雅阁,2014/1/31,4602
2070104622,本田雅阁,2013/12/31,22187
2070104622,本田雅阁,2013/11/30,13703
2070104622,本田雅阁,2013/10/31,10002
2070104622,本田雅阁,2013/9/30,11052
2070104622,本田雅阁,2013/8/31,3939
2070104622,本田雅阁,2013/7/31,6648
2070104622,本田雅阁,2013/6/30,7534
2070104622,本田雅阁,2013/5/31,9043
2070104622,本田雅阁,2013/4/30,11759
2070104622,本田雅阁,2013/3/31,10828
2070104622,本田雅阁,2013/2/28,6268
2070104622,本田雅阁,2013/1/31,6579
2070104622,本田雅阁,2012/12/31,11998
2070104622,本田雅阁,2012/11/30,7990
2070104622,本田雅阁,2012/10/31,5223
2070104622,本田雅阁,2012/9/30,5632
2070104622,本田雅阁,2012/8/31,8818
2070104622,本田雅阁,2012/7/31,6666
2070104622,本田雅阁,2012/6/30,10323
2070104622,本田雅阁,2012/5/31,7213
2070104622,本田雅阁,2012/4/30,10138
2070104622,本田雅阁,2012/3/31,12981
2070104622,本田雅阁,2012/2/29,9757
2070104622,本田雅阁,2012/1/31,7375
2070104622,本田雅阁,2011/12/31,25036
2070104622,本田雅阁,2011/11/30,13798
2070104622,本田雅阁,2011/10/31,12644
2070104622,本田雅阁,2011/9/30,14708
2070104622,本田雅阁,2011/8/31,12833
2070104622,本田雅阁,2011/7/31,11983
2070104622,本田雅阁,2011/6/30,7915
2070104622,本田雅阁,2011/5/31,6382
2070104622,本田雅阁,2011/4/30,9038
2070104622,本田雅阁,2011/3/31,14779
2070104622,本田雅阁,2011/2/28,10780
2070104622,本田雅阁,2011/1/31,20839
2070104622,本田雅阁,2010/12/31,15336
2070104622,本田雅阁,2010/11/30,15806
2070104622,本田雅阁,2010/10/31,13347
2070104622,本田雅阁,2010/9/30,16063
2070104622,本田雅阁,2010/8/31,12586
2070104622,本田雅阁,2010/7/31,15890
2070104622,本田雅阁,2010/6/30,12415
2070104622,本田雅阁,2010/5/31,9623
